date,expiry,T,S,strike,cp,price,iv,log(K/S)
2026-04-29,260918,0.38904109589041097,7135.9501953125,5950.0,P,66.16,0.2704664986356764,-0.1817541963393819
2026-04-29,260918,0.38904109589041097,7135.9501953125,6000.0,C,1262.61,0.2314459710680764,-0.17338594666886528
2026-04-29,260918,0.38904109589041097,7135.9501953125,6000.0,P,67.99,0.264168903717653,-0.17338594666886528
2026-04-29,260918,0.38904109589041097,7135.9501953125,6050.0,P,72.0,0.26027382215815814,-0.16508714385417017
2026-04-29,260918,0.38904109589041097,7135.9501953125,6100.0,P,77.31,0.25752826145115404,-0.15685664471765468
2026-04-29,260918,0.38904109589041097,7135.9501953125,6150.0,P,82.82,0.25462396383038494,-0.14869333407849372
2026-04-29,260918,0.38904109589041097,7135.9501953125,6200.0,P,90.3,0.2533107814473922,-0.14059612384587436
2026-04-29,260918,0.38904109589041097,7135.9501953125,6250.0,P,91.7,0.2457171850707692,-0.13256395214861008
2026-04-29,260918,0.38904109589041097,7135.9501953125,6300.0,P,101.3,0.2456360256501637,-0.12459578249943319
2026-04-29,260918,0.38904109589041097,7135.9501953125,6350.0,P,101.0,0.2362075345690508,-0.11669060299232002
2026-04-29,260918,0.38904109589041097,7135.9501953125,6400.0,P,112.53,0.23697371752484078,-0.10884742553129412
2026-04-29,260918,0.38904109589041097,7135.9501953125,6500.0,P,121.02,0.2249995626828395,-0.09334323899532884
2026-04-29,260918,0.38904109589041097,7135.9501953125,6550.0,P,129.77,0.22217990175544972,-0.0856803662497597
2026-04-29,260918,0.38904109589041097,7135.9501953125,6600.0,P,136.22,0.2172181673691753,-0.07807576686454037
2026-04-29,260918,0.38904109589041097,7135.9501953125,6650.0,P,148.7,0.2162894841098267,-0.07052856122915746
2026-04-29,260918,0.38904109589041097,7135.9501953125,6700.0,P,158.6,0.2129914713494717,-0.06303788949999983
2026-04-29,260918,0.38904109589041097,7135.9501953125,6750.0,P,161.57,0.20457208223874904,-0.05560291101248175
2026-04-29,260918,0.38904109589041097,7135.9501953125,6800.0,P,176.2,0.20365297511807662,-0.04822280371485929
2026-04-29,260918,0.38904109589041097,7135.9501953125,6850.0,P,187.03,0.1997008113262255,-0.040896763622786374
2026-04-29,260918,0.38904109589041097,7135.9501953125,6900.0,C,498.14,0.1750507409724344,-0.033624004293706586
2026-04-29,260918,0.38904109589041097,7135.9501953125,6900.0,P,196.1,0.19419389229485814,-0.033624004293706586
2026-04-29,260918,0.38904109589041097,7135.9501953125,6950.0,P,209.23,0.1907549734992505,-0.026403756320219508
2026-04-29,261218,0.6383561643835617,7135.9501953125,4000.0,P,22.96,0.4123744642626408,-0.5788510547770297
2026-04-29,261218,0.6383561643835617,7135.9501953125,4050.0,P,23.84,0.40762814848205914,-0.5664285347784725
2026-04-29,261218,0.6383561643835617,7135.9501953125,4100.0,P,24.69,0.4027393059861074,-0.5541584421866582
2026-04-29,261218,0.6383561643835617,7135.9501953125,4150.0,P,25.66,0.3981523368487337,-0.5420370816543133
2026-04-29,261218,0.6383561643835617,7135.9501953125,4200.0,P,26.71,0.3937241939406105,-0.5300608906075976
2026-04-29,261218,0.6383561643835617,7135.9501953125,4250.0,P,27.75,0.38919767645864084,-0.5182264329605948
2026-04-29,261218,0.6383561643835617,7135.9501953125,4300.0,P,28.6,0.3841202430269914,-0.5065303931974035
2026-04-29,261218,0.6383561643835617,7135.9501953125,4450.0,P,31.35,0.3692095034765551,-0.4722413197187715
2026-04-29,261218,0.6383561643835617,7135.9501953125,4500.0,P,32.36,0.36438986246167004,-0.46106801912064627
2026-04-29,261218,0.6383561643835617,7135.9501953125,4600.0,P,36.12,0.35827008703567836,-0.439089112401871
2026-04-29,261218,0.6383561643835617,7135.9501953125,4750.0,P,40.3,0.3452298207947732,-0.4070007978503704
2026-04-29,261218,0.6383561643835617,7135.9501953125,4800.0,P,42.68,0.3425079290365317,-0.39652949798307496
2026-04-29,261218,0.6383561643835617,7135.9501953125,4850.0,P,43.5,0.33692060439636395,-0.38616671094752836
2026-04-29,261218,0.6383561643835617,7135.9501953125,4900.0,P,45.3,0.3329780804110284,-0.37591021078033926
2026-04-29,261218,0.6383561643835617,7135.9501953125,4950.0,P,47.6,0.32974149047853996,-0.3657578393163214
2026-04-29,261218,0.6383561643835617,7135.9501953125,5000.0,P,49.53,0.32578587600561,-0.35570750346281993
2026-04-29,261218,0.6383561643835617,7135.9501953125,5050.0,P,51.2,0.32134526392119905,-0.34575717260965183
2026-04-29,261218,0.6383561643835617,7135.9501953125,5100.0,P,53.4,0.31760575595067747,-0.33590487616664017
2026-04-29,261218,0.6383561643835617,7135.9501953125,5150.0,P,55.9,0.31417154191577,-0.3261487012212755
2026-04-29,261218,0.6383561643835617,7135.9501953125,5200.0,P,58.2,0.31033521636251477,-0.3164867903095386
2026-04-29,261218,0.6383561643835617,7135.9501953125,5250.0,P,60.8,0.30678051966670866,-0.3069173392933878
2026-04-29,261218,0.6383561643835617,7135.9501953125,5300.0,P,63.6,0.303348489412859,-0.29743859533884404
2026-04-29,261218,0.6383561643835617,7135.9501953125,5350.0,P,66.74,0.3001887644540572,-0.288048854989005
2026-04-29,261218,0.6383561643835617,7135.9501953125,5400.0,P,69.0,0.29585149128536475,-0.27874646232669165
2026-04-29,261218,0.6383561643835617,7135.9501953125,5450.0,P,73.1,0.2934993977813174,-0.2695298072217676
2026-04-29,261218,0.6383561643835617,7135.9501953125,5500.0,P,75.58,0.2891829905149003,-0.26039732365849505
2026-04-29,261218,0.6383561643835617,7135.9501953125,5550.0,P,79.1,0.28587104692705245,-0.25134748813857716
2026-04-29,261218,0.6383561643835617,7135.9501953125,5600.0,P,84.72,0.28451789606034406,-0.24237881815581672
2026-04-29,261218,0.6383561643835617,7135.9501953125,5650.0,P,89.8,0.28234822142571286,-0.23348987073857067
2026-04-29,261218,0.6383561643835617,7135.9501953125,5700.0,P,91.0,0.27632705218551346,-0.22467924105641576
2026-04-29,261218,0.6383561643835617,7135.9501953125,5750.0,P,96.4,0.2741259022692677,-0.21594556108766114
2026-04-29,261218,0.6383561643835617,7135.9501953125,5800.0,P,102.56,0.2723521049107031,-0.20728749834454654
2026-04-29,261218,0.6383561643835617,7135.9501953125,5850.0,P,104.8,0.26700917660351575,-0.1987037546531552
2026-04-29,261218,0.6383561643835617,7135.9501953125,5900.0,P,109.7,0.2638078493469072,-0.19019306498524655
2026-04-29,261218,0.6383561643835617,7135.9501953125,5950.0,P,114.9,0.2606723612052916,-0.1817541963393819
2026-04-29,261218,0.6383561643835617,7135.9501953125,6000.0,C,1364.7,0.2345104571567965,-0.17338594666886528
2026-04-29,261218,0.6383561643835617,7135.9501953125,6000.0,P,117.0,0.25496094596277497,-0.17338594666886528
2026-04-29,261218,0.6383561643835617,7135.9501953125,6050.0,P,125.9,0.2543185956932309,-0.16508714385417017
2026-04-29,261218,0.6383561643835617,7135.9501953125,6100.0,P,132.1,0.2513774133735843,-0.15685664471765468
2026-04-29,261218,0.6383561643835617,7135.9501953125,6150.0,P,138.4,0.248305761842183,-0.14869333407849372
2026-04-29,261218,0.6383561643835617,7135.9501953125,6250.0,P,152.1,0.24230745078906296,-0.13256395214861008
2026-04-29,261218,0.6383561643835617,7135.9501953125,6300.0,P,160.29,0.2398594829719285,-0.12459578249943319
2026-04-29,261218,0.6383561643835617,7135.9501953125,6400.0,C,1024.7,0.21310451921124332,-0.10884742553129412
2026-04-29,261218,0.6383561643835617,7135.9501953125,6400.0,P,174.91,0.2331785578458236,-0.10884742553129412
2026-04-29,261218,0.6383561643835617,7135.9501953125,6450.0,P,183.8,0.2304702343178773,-0.10106528508923916
2026-04-29,261218,0.6383561643835617,7135.9501953125,6500.0,C,938.16,0.20462705716787438,-0.09334323899532884
2026-04-29,261218,0.6383561643835617,7135.9501953125,6500.0,P,194.73,0.2286912358050555,-0.09334323899532884
2026-04-29,261218,0.6383561643835617,7135.9501953125,6550.0,P,202.0,0.22457168286804433,-0.0856803662497597
2026-04-29,261218,0.6383561643835617,7135.9501953125,6650.0,P,220.5,0.21789528223741195,-0.07052856122915746
2026-04-29,261218,0.6383561643835617,7135.9501953125,6700.0,P,231.1,0.21491566417435543,-0.06303788949999983
2026-04-29,261218,0.6383561643835617,7135.9501953125,6750.0,C,746.4,0.19336960603271977,-0.05560291101248175
2026-04-29,261218,0.6383561643835617,7135.9501953125,6750.0,P,240.7,0.2111661907151064,-0.05560291101248175
2026-04-29,261218,0.6383561643835617,7135.9501953125,6800.0,P,257.93,0.2110031178735208,-0.04822280371485929
2026-04-29,261218,0.6383561643835617,7135.9501953125,6850.0,C,673.09,0.18848273790764136,-0.040896763622786374
2026-04-29,261218,0.6383561643835617,7135.9501953125,6900.0,C,636.12,0.18540835332776198,-0.033624004293706586
2026-04-29,261218,0.6383561643835617,7135.9501953125,6900.0,P,280.0,0.20357192692668696,-0.033624004293706586
2026-04-30,260918,0.3863013698630137,7209.009765625,4000.0,P,10.31,0.4653276068944918,-0.5890372389451346
2026-04-30,260918,0.3863013698630137,7209.009765625,4200.0,P,12.09,0.44210703161989395,-0.5402470747757026
2026-04-30,260918,0.3863013698630137,7209.009765625,4250.0,P,12.58,0.4364170077010408,-0.5284126171286997
2026-04-30,260918,0.3863013698630137,7209.009765625,4300.0,P,13.13,0.43098187354742495,-0.5167165773655085
